episode,episode_return,final_distance,success,episode_steps,epsilon,mean_abs_td_error
63,-20.307592173580492,0.2037327140569687,0,500,0.9097631883183457,0.037926566014109625
64,10.397724699642966,0.029941346496343613,1,14,0.9083985435358682,0.7549220144977432
65,-31.20560367397755,0.330003559589386,0,500,0.9070359457205645,0.056553485893131424
66,-24.223685256392937,0.3648185431957245,0,500,0.9056753918019836,0.0434627284151067
67,-27.095041603509774,0.30460450053215027,0,500,0.9043168787142807,0.052172300259433556
68,-18.993085534863127,0.17778585851192474,0,500,0.9029604033962093,0.042938952387986916
69,-32.84564348821524,0.38387948274612427,0,500,0.901605962791115,0.05673784566840777
70,-5.445571392773141,0.029725003987550735,1,340,0.9002535538469284,0.10183711826694553
71,-24.14546952602117,0.27314436435699463,0,500,0.898903173516158,0.057816515896824947
72,-14.519319164256236,0.04838554933667183,0,500,0.8975548187558838,0.07277420016322485
73,6.247428039823866,0.029594408348202705,1,140,0.8962084865277501,0.11570460535771593
74,4.358898190845285,0.029832489788532257,1,241,0.8948641737979585,0.09023373880870879
75,-58.776595980982876,0.7119082808494568,0,500,0.8935218775372615,0.1134180808892321
76,-18.903057993083557,0.09042233973741531,0,500,0.8921815947209557,0.041398166658981404
77,10.3936945675093,0.029057469218969345,1,11,0.8908433223288743,1.0750437500876127
78,-27.1705841170727,0.24225658178329468,0,500,0.889507057345381,0.04803340040188004
79,-28.51962311083001,0.2870323657989502,0,500,0.888172796759363,0.07282275014473515
80,-32.75091526764469,0.32937902212142944,0,500,0.886840537564224,0.06428347289453747
81,-12.666904902689254,0.057552773505449295,0,500,0.8855102767578777,0.06066047374050594
82,-11.626567628166608,0.0946548655629158,0,500,0.884182011342741,0.0774373930210794
83,-22.69669422682863,0.29887521266937256,0,500,0.882855738325727,0.04746771258648499
84,2.420732202982035,0.02975059673190117,1,247,0.8815314547182383,0.13859955773464042
85,-37.36362797281456,0.376086562871933,0,500,0.880209157536161,0.07332830610309889
86,9.865902303585276,0.02978704124689102,1,21,0.8788888437998569,0.7831518971496332
87,-22.216975628533937,0.1995634138584137,0,500,0.8775705105341571,0.044486291603604115
88,-12.070400577945508,0.06550836563110352,0,500,0.876254154768356,0.059630894365459625
89,-12.096678036708328,0.05742450803518295,0,500,0.8749397735362036,0.07389986830421849
90,10.437929898320743,0.029781034216284752,1,11,0.8736273638758993,1.485945708170622
91,-14.216444597736682,0.1467466801404953,0,500,0.8723169228300856,0.027424969494989185
92,-16.945147964684462,0.1760496348142624,0,500,0.8710084474458405,0.034591749893853926
93,-14.672805661228685,0.15272057056427002,0,500,0.8697019347746718,0.02656000997833236
94,-28.253026078976248,0.3097015619277954,0,500,0.8683973818725099,0.06363150596958095
95,-41.166387815064134,0.4920176863670349,0,500,0.8670947857997012,0.07682860363324526
96,7.04121680807723,0.029863331466913223,1,186,0.8657941436210017,0.10800855462788687
97,1.8502021629985315,0.029035503044724464,1,277,0.8644954524055702,0.07883185070293097
98,-23.210791606028465,0.2539973855018616,0,500,0.863198709226962,0.0788289396447058
99,-13.619831830212416,0.22836099565029144,0,500,0.8619039111631216,0.11817795681035347
100,-19.505238869427842,0.3097177743911743,0,500,0.8606110552963769,0.05391863188812294
101,-19.312650565175726,0.029951347038149834,1,465,0.8593201387134324,0.09793260093627643
102,9.717168944715732,0.029743768274784088,1,37,0.8580311585053623,0.6295048046360208
103,1.837328370500508,0.0294664166867733,1,202,0.8567441117676042,0.13093930892215974
104,6.090053258718381,0.02995687536895275,1,187,0.8554589955999529,0.23004163178960654
105,-7.944423518852595,0.029500458389520645,1,438,0.8541758071065529,0.06855109910167369
106,-17.676722824085463,0.2365204095840454,0,500,0.8528945433958932,0.04664502856478291
107,-27.376210137063687,0.2300776094198227,0,500,0.8516152015807994,0.053032792438204884
108,-16.381801731500122,0.098744697868824,0,500,0.8503377787784282,0.035509732403135416
109,9.464308271771856,0.02980697713792324,1,55,0.8490622721102606,0.3442091755052917
110,-14.266219728219854,0.0945604145526886,0,500,0.8477886787020953,0.03843722698788852
111,10.101821729508197,0.029866907745599747,1,8,0.8465169956840422,1.2972318736935229
112,10.197084911454176,0.029862424358725548,1,9,0.8452472201905161,1.6310443238113903
113,8.229870167037753,0.02937254309654236,1,72,0.8439793493602304,0.2713623166805803
114,9.4244342544091,0.029944609850645065,1,35,0.8427133803361901,0.5118839063634267
115,5.846487836523832,0.0299794003367424,1,258,0.8414493102656859,0.1972383847768734
116,3.1675393779586853,0.029679719358682632,1,286,0.8401871363002874,0.10626147816329948
117,8.25918600721607,0.029998445883393288,1,130,0.838926855595837,0.39277829011732474
118,5.226494140419479,0.029622213914990425,1,165,0.8376684653124433,0.12495325921476827
119,-26.215279411131593,0.24775968492031097,0,500,0.8364119626144747,0.05258011899742617
120,-36.29400192830664,0.42706242203712463,0,500,0.835157344670553,0.07464636996738049
121,-25.760712886893312,0.2527855634689331,0,500,0.8339046086535472,0.0520760122173555
122,6.677351774410125,0.029849814251065254,1,167,0.8326537517405669,0.1578628078268248
123,-21.316414227372356,0.34616464376449585,0,500,0.8314047711129561,0.043913575100375024
124,9.32912543379252,0.029947783797979355,1,66,0.8301576639562867,0.28348583251492093
125,-17.09079631259584,0.2368893325328827,0,500,0.8289124274603523,0.03828980201917078
126,8.145868481290712,0.02973097190260887,1,112,0.8276690588191619,0.2721772946288451
127,-39.78016639947145,0.5227712988853455,0,500,0.8264275552309331,0.094538831616566
128,10.279234339617053,0.02989511378109455,1,16,0.8251879138980868,0.9904551719604331
129,9.933363560898762,0.029929395765066147,1,16,0.8239501320272397,0.6845590218857214
130,6.201398458340732,0.029160384088754654,1,161,0.8227142068291988,0.2635230680539899
131,4.59200141199353,0.02988199144601822,1,244,0.821480135518955,0.1706260956604874
132,-2.3608213717053914,0.02998356707394123,1,387,0.8202479153156766,0.108681554009132
133,-24.604130509813267,0.14495714008808136,0,500,0.8190175434427032,0.055568315041579566
134,8.257553657623632,0.029955502599477768,1,137,0.8177890171275392,0.34277006333088256
135,-10.818437247048521,0.05217840149998665,0,500,0.8165623336018479,0.1441214287722314
136,-12.739478367694419,0.13546030223369598,0,500,0.8153374901014452,0.08016837637525276
137,-35.21078726050763,0.5414759516716003,0,500,0.814114483866293,0.07242742882741315
138,-12.859110616534133,0.20956917107105255,0,500,0.8128933121404937,0.10125007121455934
139,4.888751771916622,0.029574774205684662,1,246,0.811673972172283,0.1229427040999823
140,8.779355308809187,0.029590442776679993,1,81,0.8104564612140246,0.2312746764344283
141,2.2572176824359325,0.02997857704758644,1,378,0.8092407765222036,0.17562188453607672
142,10.23484592354209,0.02949102781713009,1,9,0.8080269153574203,1.1538777160761802
143,-18.720510434967238,0.351779580116272,0,500,0.8068148749843842,0.12606912153743094
144,4.188921805045684,0.029848650097846985,1,326,0.8056046526719076,0.18241762305029371
145,10.025993642641486,0.029855871573090553,1,43,0.8043962456928998,0.5211269928683444
146,4.940638017462966,0.02996690571308136,1,247,0.8031896513243605,0.19405351432529241
147,-18.868395269559606,0.12206010520458221,0,500,0.801984866847374,0.047313761990979135
148,0.0385093413349793,0.029938673600554466,1,400,0.800781889547103,0.11464204512063486
149,-23.10509359094227,0.3448149263858795,0,500,0.7995807167127824,0.06073384566654059
150,-22.838946375568355,0.19963602721691132,0,500,0.7983813456377132,0.049703226443632426
151,-28.05963352617263,0.5080054402351379,0,500,0.7971837736192567,0.10926923011058004
152,-19.059331128833822,0.23014628887176514,0,500,0.7959879979588279,0.03969714025238945
153,-11.566003572495964,0.06846572458744049,0,500,0.7947940159618897,0.2090046460064974
154,-28.130441009263098,0.16149874031543732,0,500,0.793601824937947,0.07574267864813111
155,-14.505201464446575,0.19989562034606934,0,500,0.7924114222005401,0.07289331668758152
156,-23.23440537224112,0.21937526762485504,0,500,0.7912228050672393,0.04790864157293008
157,10.097630834915048,0.029987255111336708,1,8,0.7900359708596385,1.5561434351827672
158,10.29932295843006,0.029870323836803436,1,12,0.7888509169033491,0.9082838069681953
159,7.596129763886878,0.029967913404107094,1,156,0.7876676405279941,0.2577092989149528
160,10.248125173495716,0.02905460074543953,1,8,0.7864861390672021,1.4845543686085012
161,-15.77355098228523,0.27789774537086487,0,500,0.7853064098586013,0.14546915289671422
162,-31.551139052222094,0.4076823592185974,0,500,0.7841284502438135,0.06106228660200988
163,-13.921368415061918,0.32142651081085205,0,500,0.7829522575684478,0.09040676245622478
164,9.713702018891292,0.029809333384037018,1,23,0.7817778291820952,0.6518518575627718
165,1.5909687899601401,0.029972048476338387,1,421,0.780605162438322,0.2085676704027686
166,-12.758257510925597,0.20805825293064117,0,500,0.7794342546946645,0.1865085331466593
167,-20.381317374137307,0.3521575629711151,0,500,0.7782651033126226,0.05743494701787887
168,8.561912540283398,0.029673218727111816,1,68,0.7770977056576537,0.25738203549908745
169,10.365882669909901,0.029579991474747658,1,12,0.7759320590991673,1.0820782555689668
170,-21.758873358430517,0.3048911690711975,0,500,0.7747681610105186,0.06579045440499222
171,10.167843898393517,0.029434317722916603,1,7,0.7736060087690029,1.7085428033354462
172,-14.7688269573126,0.1301870048046112,0,500,0.7724455997558494,0.054633881411483884
173,-58.879592086761406,0.8555305600166321,0,500,0.7712869313562156,0.10828079949991001
174,7.888002648350689,0.029806451871991158,1,146,0.7701300009591814,0.2916026933983206
175,-20.000334139468475,0.30344462394714355,0,500,0.7689748059577427,0.0647341921877244
176,3.5426441792418544,0.029887188225984573,1,289,0.7678213437488062,0.11837840731084609
177,-2.7118321350334984,0.02991153486073017,1,358,0.766669611733183,0.07948138814583325
178,8.498017334399112,0.02996237203478813,1,55,0.7655196073155833,0.31082437060199763
179,-21.23484553945672,0.20789413154125214,0,500,0.76437132790461,0.05990927117764637
180,0.6357739154072721,0.029937252402305603,1,297,0.7632247709127532,0.1268559332796245
181,10.105472198251787,0.029790420085191727,1,5,0.7620799337563842,2.6693030420787935
182,-20.57399009989556,0.11900535225868225,0,500,0.7609368138557496,0.0553177072300275
183,-16.26520399118252,0.07765935361385345,0,500,0.7597954086349661,0.04941954143721799
184,-10.713586276103484,0.10403876006603241,0,500,0.7586557155220137,0.11201132744575212
185,-17.786904928405697,0.17346611618995667,0,500,0.7575177319487307,0.040192563759103565
186,-22.428144091992923,0.2556789219379425,0,500,0.7563814553508077,0.050593671806947994
187,10.313596761734345,0.02947293035686016,1,12,0.7552468831677815,1.325855999426383
188,7.080042471204488,0.029722202569246292,1,129,0.7541140128430299,0.2035669926080595
189,-16.96528743509911,0.2455994337797165,0,500,0.7529828418237654,0.09100223714625583
190,10.14093935322778,0.029512381181120872,1,26,0.7518533675610298,0.4296096115998356
191,-2.972654774292634,0.029731212183833122,1,500,0.7507255875096883,0.12346347908570146
192,8.608248051955295,0.029888633638620377,1,68,0.7495994991284238,0.23665110925858415
193,3.2344391309781715,0.02960474044084549,1,264,0.7484750998797313,0.13330508853600123
194,10.022062540218844,0.029989508911967278,1,19,0.7473523872299117,1.243551986056739
195,6.2808030466083835,0.029971877112984657,1,165,0.7462313586490669,0.12169048909922912
196,-37.46140537740751,0.2999255657196045,0,500,0.7451120116110933,0.07876531486446331
197,-29.84590902442531,0.19608089327812195,0,500,0.7439943435936767,0.06669740372428808
198,5.949754393514695,0.029938137158751488,1,213,0.7428783520782862,0.17655759761209827
199,10.04691567196683,0.02998979389667511,1,15,0.7417640345501688,0.7895083087096316
200,-0.875918653235221,0.02989235706627369,1,272,0.7406513884983436,0.11168852637289858
201,-21.893489883130744,0.31584325432777405,0,500,0.7395404114155961,0.05193538529562626
202,7.2137950288670485,0.029951954260468483,1,106,0.7384311007984727,0.22487790426512808
203,10.166549231742781,0.02964751236140728,1,17,0.7373234541472751,0.7152830231568658
204,9.501215819369735,0.029847970232367516,1,50,0.7362174689660542,0.5886260337779434
205,-13.636487941030635,0.029177159070968628,1,406,0.7351131427626052,0.1101253151310695
206,-28.200768474182926,0.19959576427936554,0,500,0.7340104730484613,0.0671337933636183
207,-15.96946289329758,0.21672272682189941,0,500,0.7329094573388887,0.04847966918295188
208,-25.95206982787223,0.2989892065525055,0,500,0.7318100931528804,0.05687467535917534
209,10.398021549977667,0.02874576300382614,1,10,0.7307123780131511,1.2768339092772607
210,-33.389402899104134,0.2686886191368103,0,500,0.7296163094461314,0.07186373053723748
211,8.647683633269427,0.029809003695845604,1,86,0.7285218849819622,0.2484406041124784
212,-32.00116404033883,0.31015998125076294,0,500,0.7274291021544893,0.08647796535593413
213,-31.362821107822224,0.2753649950027466,0,500,0.7263379585012576,0.0740500481364195
214,5.022291334338345,0.029690369963645935,1,239,0.7252484515635057,0.17868972149137832
215,10.24661626425297,0.02943393774330616,1,11,0.7241605788861605,1.5172024554421961
216,-19.98076169824909,0.18008467555046082,0,500,0.7230743380178313,0.0801515301039291
217,9.938732760398858,0.029114294797182083,1,29,0.7219897265108046,0.5353704121885596
218,-15.091305169464265,0.13015928864479065,0,500,0.7209067419210384,0.08155708032144286
219,10.428818077397057,0.02958274818956852,1,11,0.7198253818081569,0.9869570493722241
220,-53.06731239631885,0.5892341732978821,0,500,0.7187456437354447,0.11017606410723008
221,-12.921680652316724,0.11734649538993835,0,500,0.7176675252698416,0.12072585646236772
222,10.126429631684127,0.029616475105285645,1,5,0.7165910239819369,2.231368655676425
223,-24.48871157232732,0.28786206245422363,0,500,0.715516137445964,0.10378952035155282
224,0.5785223219148126,0.029978685081005096,1,310,0.7144428632397951,0.08711126478638632
225,8.580375071169936,0.029808634892106056,1,75,0.7133711989449355,0.3381414487035462
226,-38.03308773865638,0.3135719895362854,0,500,0.7123011421465182,0.07737377047145423
227,-10.727788266809524,0.10652171820402145,0,500,0.7112326904332984,0.16707174770629052
228,9.740946972551066,0.029802795499563217,1,26,0.7101658413976485,0.7678789477592939
229,-24.631490057664774,0.19755397737026215,0,500,0.709100592635552,0.05321220679078216
230,-31.710901063859932,0.4344082176685333,0,500,0.7080369417465987,0.08298633719911117
231,-12.438704695602164,0.09644042700529099,0,500,0.7069748863339789,0.07768714576189847
232,10.231701298819488,0.02992783859372139,1,7,0.7059144240044779,2.128554295807396
233,8.701090404327415,0.029747411608695984,1,75,0.7048555523684712,0.22792118626231167
234,-32.94448295683652,0.22173991799354553,0,500,0.7037982690399185,0.07201231776806011
235,-31.740804626091986,0.3994825482368469,0,500,0.7027425716363587,0.07696739273794803
236,-33.22516923725829,0.08434409648180008,0,500,0.7016884577789042,0.08094988762262516
237,-35.60957321273902,0.41260313987731934,0,500,0.7006359250922359,0.0722823456030888
238,-33.06495514330668,0.33516666293144226,0,500,0.6995849712045976,0.12534352411388106
239,-13.217719934648532,0.20654751360416412,0,500,0.6985355937477907,0.1044795974219769
240,10.473365446417636,0.029763367027044296,1,10,0.6974877903571691,1.161455643030496
241,5.048149937726808,0.029342377558350563,1,125,0.6964415586716334,0.1852337782812859
242,4.477659900223445,0.029877139255404472,1,198,0.695396896333626,0.19632143053913342
243,10.47638487848551,0.02912837266921997,1,8,0.6943538009891256,1.3238077644294883
244,6.806497118915146,0.02997867949306965,1,178,0.693312270287642,0.15704373290539986
245,-33.626340996423366,0.5617976784706116,0,500,0.6922723018822106,0.07196722045507686
246,-3.8149656446066604,0.029805630445480347,1,384,0.6912338934293872,0.15770787747768872
247,0.3705030401491971,0.029848450794816017,1,381,0.6901970425892432,0.221697151290491
248,9.371529094680474,0.02995712123811245,1,107,0.6891617470253594,0.5553030861247455
249,9.859509958735574,0.029943455010652542,1,21,0.6881280044048214,0.8469249114842858
250,9.004292993346219,0.029870757833123207,1,86,0.6870958123982142,0.6143812083656216
251,6.449507163262821,0.02997266873717308,1,217,0.6860651686796169,0.27856490277193097
252,10.101445651660121,0.02916334569454193,1,10,0.6850360709265975,1.6641129890093957
253,9.628600504718747,0.029987160116434097,1,43,0.6840085168202076,0.41356159794484476
254,7.02205067897213,0.029936185106635094,1,171,0.6829825040449773,0.18534128169753744
255,-27.178082965393337,0.17883385717868805,0,500,0.6819580302889099,0.06225019660166322
256,-15.350916190420616,0.15026243031024933,0,500,0.6809350932434766,0.04674421953315458
257,-26.635326663371323,0.23443838953971863,0,500,0.6799136906036114,0.05550874843313591
258,5.912743555677969,0.029912037774920464,1,201,0.678893820067706,0.310868109312937
259,10.206307679111962,0.028904881328344345,1,6,0.6778754793376045,1.8814064835997428
260,10.066191821127243,0.029744913801550865,1,8,0.6768586661185981,1.654717641217336
261,-32.724626342996636,0.08581066876649857,0,500,0.6758433781194203,0.0753744663119583
262,10.062387662307035,0.029866967350244522,1,16,0.6748296130522412,0.8727455682282155
263,-20.669151315700958,0.24711185693740845,0,500,0.6738173686326628,0.05280648180434335
264,9.637581152496063,0.028878433629870415,1,37,0.6728066425797139,0.40488674551330045
265,8.908033366598545,0.029812049120664597,1,87,0.6717974326158443,0.45042371384934105
266,-10.916918446524111,0.12244643270969391,0,500,0.6707897364669206,0.11904746503951173
267,-25.208827456738067,0.2895991802215576,0,500,0.6697835518622203,0.07338783217130837
268,10.160942491856373,0.029810793697834015,1,8,0.668778876534427,2.1253345248276183
269,10.315690004892065,0.02986215613782406,1,21,0.6677757082196254,0.7575712185378588
270,-24.51544118259058,0.17720787227153778,0,500,0.666774044657296,0.06467453633110004
271,6.695621868807635,0.029645636677742004,1,158,0.6657738835903101,0.3005292519766425
272,-22.7594876207423,0.18987716734409332,0,500,0.6647752227649246,0.05330194593868257
273,-18.494644203449578,0.23781512677669525,0,500,0.6637780599307773,0.04730951337111266
274,-12.850063313124853,0.12308209389448166,0,500,0.6627823928408811,0.08191301583101651
275,10.154511037215148,0.02971823513507843,1,5,0.6617882192516199,2.3859920201986142
276,-25.5757911362284,0.4011746942996979,0,500,0.6607955369227425,0.07291736987405373
277,-10.235009205117777,0.1009700819849968,0,500,0.6598043436173584,0.29944442894272794
278,-12.339363869476129,0.12444818019866943,0,500,0.6588146371019324,0.11875578776640609
279,9.9772717998913,0.02965770848095417,1,12,0.6578264151462796,0.7384059266614665
280,-3.0187238061286905,0.029451489448547363,1,348,0.6568396755235603,0.10121520074679671
281,10.173645245055116,0.029974911361932755,1,12,0.6558544160102749,1.3037542680002878
282,-37.046245073185986,0.41237398982048035,0,500,0.6548706343862596,0.08464603986477125
283,-10.90237924527757,0.08639512211084366,0,500,0.6538883284346803,0.12426638770496666
284,6.5437483106823215,0.02986210398375988,1,254,0.6529074959420282,0.3549623857431721
285,10.087223347022686,0.029510708525776863,1,5,0.6519281346981153,2.2725518368814295
286,10.330192987898744,0.029644394293427467,1,9,0.6509502424960681,1.6706293922686501
287,10.169843841442331,0.029410474002361298,1,20,0.649973817132324,0.9626382215396095
288,10.091675824287544,0.029475253075361252,1,15,0.6489988564066256,1.1010588233972791
289,6.625265909743616,0.029767116531729698,1,228,0.6480253581220157,0.428436862079466
290,10.106853308774836,0.029433175921440125,1,10,0.6470533200848326,1.365706539123774
291,9.31404500241954,0.02994590252637863,1,57,0.6460827401047055,0.39671008660634893
292,6.3862621947027725,0.029933014884591103,1,225,0.6451136159945484,0.23700500472744945
293,7.628148942436087,0.029740149155259132,1,155,0.6441459455705566,0.4132649724781834
294,-16.265227483093085,0.28536704182624817,0,500,0.6431797266522008,0.09402959209269815
295,-26.06782568428618,0.32410621643066406,0,500,0.6422149570622225,0.0591107065659896
296,-16.863219638564072,0.12940825521945953,0,500,0.6412516346266293,0.06776976856050965
297,-39.9383796933834,0.37339267134666443,0,500,0.6402897571746894,0.09415633231664125
298,-34.283879642146495,0.2866533696651459,0,500,0.6393293225389274,0.10301010641994142
299,-29.81050896467517,0.5820027589797974,0,500,0.638370328555119,0.10022808396425636
300,5.906418189575559,0.029436759650707245,1,262,0.6374127730622864,0.3614423410555371
301,10.11111625857147,0.02993745170533657,1,34,0.636456653902693,0.8214310862468186
302,9.795472247448885,0.029779532924294472,1,31,0.635501968921839,0.7165253922200016
303,-28.117552387706937,0.39518991112709045,0,500,0.6345487159684562,0.07814051646514096
304,2.7821646653525045,0.029886335134506226,1,346,0.6335968928945035,0.1941819593691481
305,-0.11787554229541897,0.029567988589406013,1,416,0.6326464975551618,0.24813739564144874
306,-10.707816896896452,0.12123341858386993,0,500,0.631697527808829,0.11639398273659474
307,-18.818197955920052,0.161778524518013,0,500,0.6307499815171158,0.09140568807257159
308,10.111064855025715,0.02965192310512066,1,7,0.6298038565448402,1.834795611872929
309,9.279639214244527,0.029851596802473068,1,68,0.628859150760023,0.6621018704495536
310,-19.73146586458543,0.2143574357032776,0,500,0.6279158620338829,0.04590334844994615
311,-20.293608989979138,0.1468944251537323,0,500,0.6269739882408322,0.06564312790215118
312,-28.857471100428846,0.5052699446678162,0,500,0.626033527258471,0.06666747085341589
313,-25.916259065536142,0.1317836195230484,0,500,0.6250944769675832,0.06955440642852855
314,10.083818001521232,0.02968383952975273,1,3,0.624156835252132,2.947541761323015
315,-41.03456753370776,0.760456919670105,0,500,0.6232205999992538,0.10257829371734824
316,10.26097989097149,0.02964133769273758,1,12,0.622285769099255,1.1089172619353735
317,5.457117545283688,0.02992631308734417,1,130,0.6213523404456062,0.1733324743076648
318,4.351451826112971,0.02977467142045498,1,139,0.6204203119349377,0.1770126577192306
319,9.901151486979595,0.029852984473109245,1,35,0.6194896814670353,0.4624382063672797
320,6.447905407632582,0.02983371913433075,1,203,0.6185604469448348,0.30972102195302786
321,10.195521141974345,0.02952514961361885,1,22,0.6176326062744176,0.6281673023535899
322,-25.134056438857733,0.34263408184051514,0,500,0.616706157365006,0.07235367165274258
323,10.321118246920712,0.029823167249560356,1,12,0.6157810981289585,1.1486143672181919
324,9.282454728844051,0.02976267598569393,1,49,0.6148574264817651,0.3095682701554923
325,8.69637567493563,0.02993873693048954,1,70,0.6139351403420426,0.6046781350207795
326,-37.99211472582248,0.712779700756073,0,500,0.6130142376315295,0.09045462344679939
327,-32.16390966625872,0.28757327795028687,0,500,0.6120947162750823,0.0891320692484605
328,-21.29845711533483,0.09124663472175598,0,500,0.6111765742006697,0.056248715072806786
329,4.883722943609192,0.029840849339962006,1,205,0.6102598093393687,0.3497730670261668
330,10.315099365874238,0.029430299997329712,1,10,0.6093444196253597,1.094687169966251
331,9.758638265460894,0.029147204011678696,1,28,0.6084304029959217,0.7571443246729193
332,9.264291203832814,0.02986529842019081,1,50,0.6075177573914278,0.5783968955401056
333,9.66831802679288,0.029500514268875122,1,39,0.6066064807553406,0.35919492215335014
334,8.653698457213856,0.02969830296933651,1,92,0.6056965710342076,0.4097928007340027
335,9.50950270116257,0.029673364013433456,1,44,0.6047880261776564,0.5351694047923224
336,8.81161254514194,0.029924558475613594,1,84,0.6038808441383899,0.27280151271016867
