episode,episode_return,return_ma50,final_distance,distance_ma50,success,success_ma50,episode_steps,epsilon,mean_loss,learning_rate,buffer_size,total_steps
734,10.111603502821634,7.323239308963523,0.028623612597584724,0.04169981747865677,1,0.9,9,0.2300473871314662,0.057652113390051656,0.0005,50000,112255
735,9.090658787993412,7.30440873503489,0.029682718217372894,0.04171901047229767,1,0.9,79,0.22958729235720327,0.053221720203026374,0.0005,50000,112334
736,9.862369893703928,7.3049154344324165,0.029270870611071587,0.041723230630159376,1,0.9,25,0.22912811777248887,0.043543989434838296,0.0005,50000,112359
737,9.830229587023585,7.3032646669558225,0.029724648222327232,0.04172258380800486,1,0.9,30,0.22866986153694388,0.0266457411305358,0.0005,50000,112389
738,9.960120521909905,7.295707495241633,0.02979200892150402,0.04174226656556129,1,0.9,13,0.22821252181387,0.05925135067305886,0.0005,50000,112402
739,10.00176509746344,7.319210035280041,0.028989071026444435,0.041729614436626435,1,0.9,11,0.22775609677024225,0.09053578202358702,0.0005,50000,112413
740,10.031989270452119,7.32533505638409,0.029582731425762177,0.04172774024307728,1,0.9,7,0.22730058457670177,0.06238250334614089,0.0005,50000,112420
741,9.145451384145806,7.300441008064561,0.029985209926962852,0.0417387867718935,1,0.9,57,0.22684598340754836,0.039375393555434256,0.0005,50000,112477
742,10.09336241761343,7.3075602294786055,0.029515279456973076,0.041731912456452844,1,0.9,19,0.22639229144073325,0.026865568440897686,0.0005,50000,112496
743,8.66984918705022,7.284420099374085,0.029977278783917427,0.04173278521746397,1,0.9,75,0.22593950685785177,0.06857069115775327,0.0005,50000,112571
744,9.276849524930615,7.262555108921114,0.029984571039676666,0.04174034301191568,1,0.9,52,0.22548762784413606,0.060895677257436685,0.0005,50000,112623
745,9.614246056904967,7.251979708283979,0.029755309224128723,0.0417496208101511,1,0.9,47,0.2250366525884478,0.05085467851839642,0.0005,50000,112670
746,8.156672728159663,7.214957736773827,0.029625656083226204,0.04174342527985573,1,0.9,90,0.2245865792832709,0.06802192574056486,0.0005,50000,112760
747,10.239108472634868,7.344791186309874,0.028408894315361977,0.04171591106802225,1,0.9,15,0.22413740612470434,0.0572167360689491,0.0005,50000,112775
748,9.95151553646029,7.340954301187563,0.029489271342754364,0.04171399377286434,1,0.9,13,0.22368913131245494,0.04464133710672076,0.0005,50000,112788
749,9.893811652187576,7.330166297076611,0.029132477939128876,0.041718828827142715,1,0.9,27,0.22324175304983002,0.0732234801441707,0.0005,50000,112815
750,10.119956692734227,7.333091109316557,0.02998092770576477,0.041724099181592464,1,0.9,21,0.22279526954373036,0.06068339772034614,0.0005,50000,112836
751,1.7991076281170226,7.169952655057927,0.029699383303523064,0.041734060272574425,1,0.9,462,0.2223496790046429,0.056265270928358375,0.0005,50000,113298
752,-8.19958633106582,6.821842925155902,0.0709206685423851,0.042559572905302046,0,0.88,500,0.2219049796466336,0.05202324671554379,0.0005,50000,113798
753,10.462337366697346,6.846629389520391,0.029641011729836464,0.04255312591791153,1,0.88,11,0.22146116968734034,0.023336271713064474,0.0005,50000,113809
754,9.917671411254869,6.841219416772462,0.02970082499086857,0.042554891221225265,1,0.88,19,0.22101824734796566,0.033824318970896695,0.0005,50000,113828
755,10.095863328144562,6.85190331595108,0.02912762016057968,0.04254007257521152,1,0.88,14,0.22057621085326973,0.07359962200280279,0.0005,50000,113842
756,9.867466918188953,6.855228378498752,0.029837768524885178,0.04253793194890022,1,0.88,25,0.2201350584315632,0.0903832409158349,0.0005,50000,113867
757,9.80943558370607,6.872310578555805,0.028413206338882446,0.042509978786110875,1,0.88,20,0.21969478831470007,0.04796263163443655,0.0005,50000,113887
758,2.483292858778701,6.72030945248215,0.029345763847231865,0.042518515177071094,1,0.88,333,0.21925539873807068,0.0557772294770613,0.0005,50000,114220
759,9.947339760482476,6.721973400149798,0.029414169490337372,0.0425187311694026,1,0.88,31,0.21881688794059453,0.06365290805397014,0.0005,50000,114251
760,10.184114156613507,6.728503681060759,0.029801547527313232,0.04252046026289463,1,0.88,8,0.21837925416471335,0.0668028769432567,0.0005,50000,114259
761,6.520803063690209,6.65315005622304,0.029793353751301765,0.04252885155379772,1,0.88,216,0.21794249565638393,0.0563791636539261,0.0005,50000,114475
762,9.652424785363406,6.644385093569948,0.029941953718662262,0.04254285510629416,1,0.88,39,0.21750661066507115,0.04570397180922998,0.0005,50000,114514
763,8.187932536677794,7.051316346578933,0.02977117709815502,0.04093690566718578,1,0.9,104,0.21707159744374102,0.053098836208496675,0.0005,50000,114618
764,10.059627387198816,7.05555486883543,0.0296799149364233,0.04095194544643164,1,0.9,17,0.21663745424885353,0.022819943068658605,0.0005,50000,114635
765,8.600832883725985,7.018564109944125,0.029400603845715523,0.04095811404287815,1,0.9,93,0.21620417934035582,0.04717037572665641,0.0005,50000,114728
766,7.048557826026709,7.4304126173737295,0.029743580147624016,0.03573520038276911,1,0.92,219,0.2157717709816751,0.058460125244077996,0.0005,50000,114947
767,10.229906731115285,7.5974376357903575,0.029598096385598183,0.03573357511311769,1,0.92,7,0.21534022743971176,0.05541982515049832,0.0005,50000,114954
768,9.899425773168085,7.642010214845212,0.02998918853700161,0.03573480535298586,1,0.92,40,0.21490954698483233,0.046147782169282434,0.0005,50000,114994
769,9.97974591838078,7.645673888616695,0.029213450849056244,0.03572112783789635,1,0.92,17,0.21447972789086267,0.055240724139901644,0.0005,50000,115011
770,10.007494282156395,7.639836408487078,0.02984786406159401,0.035746813751757145,1,0.92,18,0.21405076843508095,0.02931252582412627,0.0005,50000,115029
771,9.950732998867348,7.635549356522636,0.028605103492736816,0.03572283878922462,1,0.92,15,0.21362266689821077,0.029003686737269163,0.0005,50000,115044
772,10.07794508349419,8.06196390182378,0.02953864447772503,0.034291057698428634,1,0.94,5,0.21319542156441434,0.07116316678002477,0.0005,50000,115049
773,8.982913698428789,8.095053177018642,0.02991400472819805,0.03429075695574284,1,0.94,92,0.21276903072128553,0.05859865319444393,0.0005,50000,115141
774,10.322553461969951,8.10721722479929,0.0297821294516325,0.034295128770172593,1,0.94,11,0.21234349265984295,0.0835185635369271,0.0005,50000,115152
775,9.37672532325645,8.093878643792753,0.029969217255711555,0.03429835755378008,1,0.94,47,0.21191880567452326,0.07968440781684315,0.0005,50000,115199
776,2.2191019898200874,7.9392554314596,0.02981514483690262,0.03431005831807852,1,0.94,452,0.21149496806317422,0.05683589646586555,0.0005,50000,115651
777,9.549368008191921,8.356237217025935,0.029751436784863472,0.03270861953496933,1,0.96,44,0.21107197812704787,0.05274256345001049,0.0005,50000,115695
778,9.423492115944953,8.339347163706623,0.029788430780172348,0.03270663235336542,1,0.96,56,0.21064983417079378,0.05568049749958196,0.0005,50000,115751
779,9.964452092413175,8.33930528936843,0.029104067012667656,0.032715589888393876,1,0.96,20,0.21022853450245219,0.0619239549851045,0.0005,50000,115771
780,9.58825391023819,8.33585501235981,0.02999868616461754,0.03271969247609377,1,0.96,47,0.2098080774334473,0.050562006688894746,0.0005,50000,115818
781,8.931447892403398,8.793532875903812,0.02963537909090519,0.030394983664155006,1,0.98,113,0.20938846127858038,0.046975239330441156,0.0005,50000,115931
782,9.962249531561612,8.784088438007629,0.029968267306685448,0.03040206842124462,1,0.98,29,0.20896968435602323,0.04608081664151416,0.0005,50000,115960
783,8.436431526316472,8.747780436310347,0.02919093891978264,0.030389262698590755,1,0.98,81,0.2085517449873112,0.060657439227388414,0.0005,50000,116041
784,9.835554824433196,8.74225946274258,0.0296073779463768,0.030408938005566596,1,0.98,21,0.20813464149733657,0.1078653700117554,0.0005,50000,116062
785,10.114355011390154,8.762733387210513,0.029527436941862106,0.030405832380056383,1,0.98,5,0.2077183722143419,0.05988194369710982,0.0005,50000,116067
786,10.330819117866318,8.77210237169376,0.0298010241240263,0.030416435450315474,1,0.98,10,0.2073029354699132,0.0628445048816502,0.0005,50000,116077
787,5.172238947435261,8.678942558901994,0.0297573022544384,0.0304170885309577,1,0.98,265,0.20688832959897338,0.05305137761016288,0.0005,50000,116342
788,4.99773597287411,8.579694867921278,0.029974112287163734,0.030420730598270895,1,0.98,361,0.20647455293977543,0.05874390288422508,0.0005,50000,116703
789,9.563432850008502,8.57092822297218,0.029739418998360634,0.030435737557709217,1,0.98,57,0.20606160383389588,0.05538615065406224,0.0005,50000,116760
790,10.015391441882874,8.570596266400793,0.029636982828378677,0.030436822585761546,1,0.98,27,0.2056494806262281,0.05644730538888662,0.0005,50000,116787
791,9.986164324408792,8.587410525206055,0.02870633453130722,0.030411245077848436,1,0.98,20,0.20523818166497565,0.04703104698564857,0.0005,50000,116807
792,10.286565622335528,8.591274589300495,0.02973944880068302,0.030415728464722635,1,0.98,7,0.2048277053016457,0.006043630785175732,0.0005,50000,116814
793,8.544424688639136,8.588766099332275,0.029688505455851555,0.030409952998161315,1,0.98,104,0.20441804989104242,0.05973105789542807,0.0005,50000,116918
794,10.271416510591663,8.608657439045496,0.029856353998184204,0.030407388657331468,1,0.98,8,0.20400921379126033,0.08937803722801618,0.0005,50000,116926
795,9.059691246612859,8.597566342839654,0.029632266610860825,0.03040492780506611,1,0.98,50,0.20360119536367782,0.05704716695472598,0.0005,50000,116976
796,8.7994359522448,8.610421607321356,0.02996521070599556,0.030411718897521495,1,0.98,133,0.20319399297295046,0.05682050266401156,0.0005,50000,117109
797,8.744928004315126,8.580537997954961,0.029735278338193893,0.030438246577978133,1,0.98,92,0.20278760498700457,0.06563249910149076,0.0005,50000,117201
798,6.084816414865242,8.503204015523062,0.029483802616596222,0.030438137203454972,1,0.98,191,0.20238202977703057,0.06495409576022383,0.0005,50000,117392
799,10.159604638463113,8.508519875248572,0.029766453430056572,0.030450816713273526,1,0.98,7,0.2019772657174765,0.10979335751783635,0.0005,50000,117399
800,10.219688383766876,8.510514509069225,0.029980352148413658,0.030450805202126504,1,0.98,16,0.20157331118604155,0.02305419098411221,0.0005,50000,117415
801,8.12021356850441,8.636936627876972,0.029363233596086502,0.03044408220797777,1,0.98,124,0.20117016456366946,0.059998263692250475,0.0005,50000,117539
802,9.731122849399327,8.995550811486275,0.029962699860334396,0.029624922834336757,1,1.0,39,0.20076782423454212,0.04027942953726802,0.0005,50000,117578
803,9.9005399601403,8.984314863355133,0.028656896203756332,0.029605240523815156,1,1.0,19,0.20036628858607303,0.08917451435454975,0.0005,50000,117597
804,9.95586482016997,8.985078731533436,0.02943831868469715,0.029599990397691726,1,1.0,16,0.19996555600890087,0.10875604474858847,0.0005,50000,117613
805,3.9201504902597977,8.86156447477574,0.029990434646606445,0.029617246687412262,1,1.0,355,0.19956562489688306,0.053443649619109405,0.0005,50000,117968
806,10.156459232213217,8.867344321056226,0.028172064572572708,0.029583932608366014,1,1.0,18,0.1991664936470893,0.07962495622794247,0.0005,50000,117986
807,10.435535040017673,8.879866310182457,0.02934224344789982,0.02960251335054636,1,1.0,9,0.1987681606597951,0.005672097283725937,0.0005,50000,117995
808,9.919099015961901,9.028582433326122,0.028369160369038582,0.029582981280982495,1,1.0,17,0.19837062433847552,0.043083124177749545,0.0005,50000,118012
809,10.28589244218708,9.035353486960215,0.02926918864250183,0.029580081664025783,1,1.0,8,0.19797388308979857,0.07067481076228432,0.0005,50000,118020
810,10.108662765062762,9.0338444591292,0.02861005626618862,0.029556251838803293,1,1.0,15,0.19757793532361898,0.09058043548526863,0.0005,50000,118035
811,9.920625076943946,9.101840899394276,0.02968601882457733,0.029554105140268804,1,1.0,20,0.19718277945297175,0.06774701605318115,0.0005,50000,118055
812,9.926473290488731,9.107321869496781,0.02872553840279579,0.029529776833951474,1,1.0,14,0.1967884138940658,0.05595156630235059,0.0005,50000,118069
813,10.030054515100433,9.144164309065234,0.029485369101166725,0.02952406067401171,1,1.0,17,0.19639483706627767,0.049900780253879284,0.0005,50000,118086
814,10.49440180872054,9.152859797495669,0.028340045362710953,0.02949726328253746,1,1.0,9,0.1960020473921451,0.05861368573581179,0.0005,50000,118095
815,10.040521147428171,9.181653562769714,0.02982919290661812,0.029505835063755512,1,1.0,15,0.1956100432973608,0.04657208621501922,0.0005,50000,118110
816,-0.3891180948573574,9.032900044352033,0.028752533718943596,0.029486014135181905,1,1.0,461,0.19521882321076608,0.05805386471160063,0.0005,50000,118571
817,8.075703733333585,8.989815984396397,0.029297567903995514,0.02948000356554985,1,1.0,119,0.19482838556434456,0.05398937027232267,0.0005,50000,118690
818,9.124406133093295,8.974315591594902,0.029397862032055855,0.029468177035450936,1,1.0,67,0.1944387287932159,0.050842109059831546,0.0005,50000,118757
819,10.30589378241779,8.980838548875642,0.02884857915341854,0.029460879601538183,1,1.0,16,0.19404985133562946,0.04009027064603288,0.0005,50000,118773
820,8.643049580646377,8.953549654845443,0.02980518713593483,0.029460026063025,1,1.0,136,0.1936617516329582,0.05745584072685554,0.0005,50000,118909
821,9.972202440464805,8.95397904367739,0.029607374221086502,0.02948007147759199,1,1.0,12,0.19327442812969228,0.046385747322347015,0.0005,50000,118921
822,10.050108700492844,8.953422316017363,0.029864229261875153,0.029486583173274995,1,1.0,25,0.1928878792734329,0.05076500323135406,0.0005,50000,118946
823,10.098422340934437,8.975732488867477,0.02949180267751217,0.029478139132261275,1,1.0,17,0.19250210351488603,0.04157777900314506,0.0005,50000,118963
824,9.867404542287762,8.966629510473833,0.029789360240101814,0.029478283748030663,1,1.0,25,0.19211709930785625,0.04069491671398282,0.0005,50000,118988
825,10.374951047137989,8.986594024951465,0.029827319085597992,0.029475445784628393,1,1.0,13,0.19173286510924054,0.058397423583441056,0.0005,50000,119001
826,10.159852196283056,9.145409029080723,0.02998322993516922,0.029478807486593723,1,1.0,14,0.19134939937902207,0.038405559258535504,0.0005,50000,119015
827,6.450785773276883,9.083437384382423,0.029866179451346397,0.029481102339923383,1,1.0,213,0.19096670058026402,0.05999270019759839,0.0005,50000,119228
828,10.155263535415095,9.098072812771825,0.028983203694224358,0.029464997798204422,1,1.0,12,0.1905847671791035,0.04648793471278623,0.0005,50000,119240
829,10.232305425248901,9.103429879428539,0.029904572293162346,0.029481007903814315,1,1.0,10,0.1902035976447453,0.05161732658743858,0.0005,50000,119250
830,10.077667424507743,9.113218149713932,0.029570911079645157,0.02947245240211487,1,1.0,6,0.1898231904494558,0.08721338130999357,0.0005,50000,119256
831,4.115555672066793,9.016900305307198,0.029367664828896523,0.029467098116874695,1,1.0,338,0.1894435440685569,0.05687048940708552,0.0005,50000,119594
832,-8.965064274698891,8.638354029181988,0.0659460574388504,0.030186653919517994,0,0.98,500,0.1890646569804198,0.05940375305945054,0.0005,50000,120094
833,9.407744579976097,8.65778029025518,0.02983553148806095,0.03019954577088356,1,0.98,62,0.18868652766645896,0.059662118751270275,0.0005,50000,120156
834,10.30466554810838,8.667162504728685,0.029084280133247375,0.030189083814620973,1,0.98,12,0.18830915461112605,0.10044019834216063,0.0005,50000,120168
835,10.192326049612468,8.66872192549313,0.028424575924873352,0.030167026594281197,1,0.98,5,0.1879325363019038,0.03753988491371274,0.0005,50000,120173
836,9.37237529960086,8.649553049127821,0.029632939025759697,0.030163664892315863,1,0.98,53,0.18755667122929998,0.05107822160913064,0.0005,50000,120226
837,9.997836248156748,8.74606499514225,0.029751388356089592,0.030163546614348887,1,0.98,22,0.18718155788684138,0.0828295504695482,0.0005,50000,120248
838,-22.284780079720452,8.200414674090359,0.09436947852373123,0.03145145393908024,0,0.96,500,0.1868071947710677,0.06334402790106833,0.0005,50000,120748
839,10.112497933543636,8.211395975761063,0.02910216711461544,0.031438708901405335,1,0.96,15,0.18643358038152555,0.05062306456578274,0.0005,50000,120763
840,9.924469597359018,8.209577538870585,0.029137123376131058,0.031428711712360384,1,0.96,20,0.1860607132207625,0.04977508597075939,0.0005,50000,120783
841,9.920621396946474,8.208266680321339,0.029808353632688522,0.03145075209438801,1,0.96,23,0.18568859179432098,0.06449262471869588,0.0005,50000,120806
842,9.818439771472686,8.198904163304082,0.029616987332701683,0.03144830286502838,1,0.96,32,0.18531721461073233,0.07572769170656102,0.0005,50000,120838
843,9.006536252709678,8.208146394585492,0.02976665273308754,0.0314498658105731,1,0.96,76,0.18494658018151086,0.059518688312413075,0.0005,50000,120914
844,9.958170069354948,8.201881465760758,0.029658865183591843,0.031445916034281256,1,0.96,29,0.18457668702114785,0.04745391338003863,0.0005,50000,120943
845,9.473995152080699,8.210167543870115,0.029790719971060753,0.03144908510148525,1,0.96,51,0.18420753364710554,0.04671859460901104,0.0005,50000,120994
846,9.874865762256999,8.231676140070357,0.0299889724701643,0.03144956033676863,1,0.96,19,0.18383911857981133,0.09449224990155351,0.0005,50000,121013
847,9.591765325661928,8.248612886497295,0.02934083342552185,0.03144167143851519,1,0.96,33,0.1834714403426517,0.06399466565132818,0.0005,50000,121046
848,9.900041546844857,8.324917389136887,0.029632600024342537,0.03144464738667011,1,0.96,26,0.1831044974619664,0.06714801860149376,0.0005,50000,121072
849,9.979098769415042,8.321307271755925,0.029584581032395363,0.03144100993871689,1,0.96,26,0.18273828846704246,0.04533827893185215,0.0005,50000,121098
850,10.08785235232414,8.31867055112707,0.028942713513970375,0.031420257166028025,1,0.96,10,0.18237281189010837,0.05396142199169844,0.0005,50000,121108
851,9.841924257557574,8.353104764908135,0.029268698766827583,0.03141836646944284,1,0.96,36,0.18200806626632815,0.028896623190828703,0.0005,50000,121144
852,9.740890012681813,8.353300108173784,0.02996922843158245,0.031418497040867806,1,0.96,44,0.1816440501337955,0.0543473256429107,0.0005,50000,121188
853,9.977601220057023,8.354841333372118,0.029773296788334846,0.03144082505255938,1,0.96,15,0.18128076203352791,0.09625545023009181,0.0005,50000,121203
854,9.460752933529061,8.344939095639301,0.029442433267831802,0.03144090734422207,1,0.96,41,0.18091820050946086,0.06307668996997541,0.0005,50000,121244
855,8.300899638253071,8.432554078599166,0.029929831624031067,0.03143969528377056,1,0.96,129,0.18055636410844195,0.05714075617102343,0.0005,50000,121373
856,10.189188121736658,8.433208656389635,0.028711862862110138,0.03145049124956131,1,0.96,12,0.18019525138022507,0.06369963222338508,0.0005,50000,121385
857,9.910100993905976,8.422699975467403,0.029975110664963722,0.03146314859390259,1,0.96,30,0.17983486087746461,0.05828892157102625,0.0005,50000,121415
858,-6.781318775594864,8.088691619636265,0.0633232444524765,0.032162230275571344,0,0.94,500,0.17947519115570967,0.059304267845116554,0.0005,50000,121915
859,9.711455776826321,8.07720288632905,0.029887787997722626,0.03217460226267576,1,0.94,30,0.17911624077339824,0.06118965628556907,0.0005,50000,121945
860,10.35679346600474,8.08216550034789,0.028334777802228928,0.03216909669339657,1,0.94,11,0.17875800829185146,0.09602477274496447,0.0005,50000,121956
861,9.90730517635824,8.081899102336175,0.029246728867292404,0.03216031089425087,1,0.94,18,0.17840049227526775,0.06544182639724265,0.0005,50000,121974
862,10.035919262868042,8.084088021783764,0.02972182258963585,0.03218023657798767,1,0.94,28,0.1780436912907172,0.07341901725989633,0.0005,50000,122002
863,9.682434328234548,8.077135618046444,0.02989216335117817,0.0321883724629879,1,0.94,66,0.17768760390813576,0.06877635298367364,0.0005,50000,122068
864,-5.735845144806154,7.752530678975911,0.044340066611766815,0.03250837288796902,0,0.92,500,0.17733222870031948,0.0618613565962296,0.0005,50000,122568
865,10.332937606825094,7.75837900816385,0.02985496073961258,0.03250888824462891,1,0.92,14,0.17697756424291883,0.07275966305418738,0.0005,50000,122582
866,9.993700844441815,7.966035386949833,0.028858855366706848,0.032511014677584174,1,0.92,14,0.17662360911443298,0.0418504665805293,0.0005,50000,122596
867,9.83382508331033,8.001197813949368,0.02990109845995903,0.03252308528870344,1,0.92,32,0.17627036189620413,0.04465364331917954,0.0005,50000,122628
868,10.104083066621289,8.020791352619927,0.02882738970220089,0.03251167584210634,1,0.92,18,0.17591782117241173,0.05371651106462297,0.0005,50000,122646
869,8.757743870969483,7.989828354390961,0.02997862733900547,0.03253427680581808,1,0.92,76,0.17556598553006691,0.05331490286411472,0.0005,50000,122722
870,5.163814841048639,7.920243659599006,0.029854562133550644,0.032535264305770396,1,0.92,264,0.1752148535590068,0.053177672716573754,0.0005,50000,122986
871,10.038751560251894,7.921574641994749,0.029524443671107292,0.03253360569477081,1,0.92,40,0.17486442385188877,0.07539362969109789,0.0005,50000,123026
872,8.44571670125059,7.889486802009904,0.02953498251736164,0.032527020759880544,1,0.92,84,0.17451469500418498,0.06146374459162222,0.0005,50000,123110
873,10.038669265379914,7.888291740498812,0.029177004471421242,0.032520724795758724,1,0.92,8,0.17416566561417662,0.002612157870316878,0.0005,50000,123118
874,9.570649832298042,7.8823566462990176,0.02965119294822216,0.03251796144992113,1,0.92,40,0.17381733428294827,0.062029688037000597,0.0005,50000,123158
875,9.488167030587679,7.864620965968012,0.02994466759264469,0.032520308420062066,1,0.92,55,0.17346969961438236,0.06684908352538266,0.0005,50000,123213
876,7.276076193659881,7.806945445915549,0.02982889674603939,0.03251722175627947,1,0.92,165,0.1731227602151536,0.056403231133255315,0.0005,50000,123378
877,10.23323194097132,7.882594369269438,0.028706077486276627,0.03249401971697807,1,0.92,5,0.1727765146947233,0.004519304493442178,0.0005,50000,123383
878,-7.516105124151467,7.529166996078105,0.05991656705737114,0.03311268698424101,0,0.9,500,0.17243096166533387,0.06609057954023592,0.0005,50000,123883
879,10.317710087087905,7.530875089314886,0.029603179544210434,0.03310665912926197,1,0.9,7,0.1720860997420032,0.0894404135844005,0.0005,50000,123890
880,10.098829372226305,7.531298328269256,0.02913464792072773,0.033097933866083624,1,0.9,7,0.17174192754251918,0.03160976991057396,0.0005,50000,123897
881,10.250815456785565,7.654003523963634,0.029983114451169968,0.03311024285852909,1,0.9,6,0.17139844368743415,0.07844784467791517,0.0005,50000,123903
882,10.076883558682072,8.034842480631252,0.029624585062265396,0.03238381341099739,1,0.92,19,0.17105564680005927,0.061084924461810214,0.0005,50000,123922
883,9.993874923336959,8.04656508749847,0.02967151254415512,0.032380533032119276,1,0.92,11,0.17071353550645915,0.03409383128481833,0.0005,50000,123933
884,9.94748524093855,8.03942148135507,0.02959856018424034,0.03239081863313913,1,0.92,35,0.17037210843544623,0.049481466811682494,0.0005,50000,123968
885,9.994930721731047,8.035473574797443,0.028477048501372337,0.032391868084669116,1,0.92,17,0.17003136421857534,0.038520816467044985,0.0005,50000,123985
886,10.037206373533184,8.048770196276092,0.029917899519205093,0.03239756729453802,1,0.92,25,0.1696913014901382,0.06633564214222133,0.0005,50000,124010
887,9.822716629171682,8.045267803896389,0.02948158234357834,0.0323921711742878,1,0.92,22,0.16935191888715792,0.044008573929948565,0.0005,50000,124032
888,9.863064611965727,8.688224697730114,0.02985171414911747,0.03110181588679552,1,0.94,17,0.1690132150493836,0.02963261485702413,0.0005,50000,124049
889,9.887380479313459,8.683722348645508,0.029859274625778198,0.031116958037018777,1,0.94,36,0.16867518861928482,0.05616282729897648,0.0005,50000,124085
890,10.104418353597083,8.68732132377027,0.02924892120063305,0.031119193993508817,1,0.94,10,0.16833783824204626,0.12444818357471377,0.0005,50000,124095
891,9.997026212949622,8.688849420090333,0.029808029532432556,0.031119187511503697,1,0.94,20,0.16800116256556216,0.041045063687488434,0.0005,50000,124115
892,-8.912385180645513,8.314232921047969,0.07963483035564423,0.032119544371962544,0,0.92,500,0.16766516024043104,0.059628378670895474,0.0005,50000,124615
893,9.938029555884324,8.332862787111463,0.02975848875939846,0.03211938109248877,1,0.92,23,0.16732982991995018,0.0661226601096923,0.0005,50000,124638
894,10.199582459465278,8.33769103491367,0.029796799644827843,0.03212213978171349,1,0.92,13,0.1669951702601103,0.09204398647237283,0.0005,50000,124651
895,9.931672494488687,8.346844581761829,0.02943062223494053,0.03211493782699108,1,0.92,36,0.16666117991959006,0.08353300358349872,0.0005,50000,124687
896,9.861186775079391,8.346571002018276,0.029140688478946686,0.032097972147166726,1,0.92,32,0.16632785755975088,0.06125593980686972,0.0005,50000,124719
897,10.08864771289021,8.356508649762842,0.029674792662262917,0.03210465133190155,1,0.92,5,0.16599520184463137,0.0572377385571599,0.0005,50000,124724
898,9.926264537332834,8.357033109572603,0.029959965497255325,0.032111198641359806,1,0.92,48,0.16566321144094212,0.07255216555495281,0.0005,50000,124772
899,10.376807460933037,8.364987283402963,0.02772398665547371,0.03207398675382137,1,0.92,7,0.16533188501806023,0.108777476873781,0.0005,50000,124779
900,10.200186951252828,8.367233975381536,0.0297273900359869,0.03208968028426171,1,0.92,11,0.1650012212480241,0.08523649807003411,0.0005,50000,124790
901,10.429150159624374,8.378978493422872,0.028795309364795685,0.03208021249622107,1,0.92,8,0.16467121880552807,0.05727562413085252,0.0005,50000,124798
902,10.36079596185119,8.391376612406258,0.029662026092410088,0.032074068449437616,1,0.92,11,0.164341876367917,0.036362392235208645,0.0005,50000,124809
903,-7.391525580565687,8.043994076393805,0.055492158979177475,0.03258844569325447,0,0.9,500,0.16401319261518116,0.05900740006309934,0.0005,50000,125309
904,10.151410436546824,8.057807226454159,0.029925908893346786,0.03259811520576477,1,0.9,23,0.1636851662299508,0.06997245685804797,0.0005,50000,125332
905,9.868677927166553,8.08916279223243,0.029794402420520782,0.032595406621694564,1,0.9,36,0.1633577958974909,0.06526838643670392,0.0005,50000,125368
906,8.084363742037608,8.047066304638449,0.02993873320519924,0.03261994402855635,1,0.9,145,0.1630310803056959,0.0605253417944086,0.0005,50000,125513
907,10.123630051313945,8.05133688578661,0.029361259192228317,0.03260766699910164,1,0.9,7,0.1627050181450845,0.0557166786997446,0.0005,50000,125520
908,10.005770406372264,8.387078669425952,0.02985686995089054,0.03193833950906992,1,0.92,17,0.16237960810879434,0.059470887323293614,0.0005,50000,125537
909,10.196453926123983,8.396778632411904,0.029545020312070847,0.03193148415535688,1,0.92,12,0.16205484889257676,0.11372915831937765,0.0005,50000,125549
910,9.86783568748804,8.38699947684157,0.029835741966962814,0.03196150343865156,1,0.92,21,0.1617307391947916,0.06647880358754524,0.0005,50000,125570
911,10.288558851984298,8.394624550354091,0.02925398200750351,0.03196164850145578,1,0.92,6,0.16140727771640204,0.04787047145267328,0.0005,50000,125576
912,9.717315251722818,8.388252470131187,0.02992086671292782,0.031965629383921626,1,0.92,44,0.16108446316096922,0.0785802595783025,0.0005,50000,125620
913,10.150126471804088,8.397606313002576,0.029288891702890396,0.03195356395095587,1,0.92,6,0.16076229423464727,0.06577921992478271,0.0005,50000,125626
914,-37.39907047264494,7.764341806445802,0.35773760080337524,0.03822151463478804,0,0.92,500,0.16044076964617798,0.06007858985010534,0.0005,50000,126126
915,10.019469311036639,7.758072440530031,0.029572224244475365,0.03821585990488529,1,0.92,22,0.16011988810688563,0.07896718387068673,0.0005,50000,126148
916,9.966054677085749,7.757519517182911,0.029722118750214577,0.03823312517255545,1,0.92,24,0.15979964833067187,0.06425274112067807,0.0005,50000,126172
917,10.062167779257306,7.7620863711018515,0.029498843476176262,0.038225080072879794,1,0.92,9,0.15948004903401053,0.043595919359682336,0.0005,50000,126181
918,10.286427394144098,7.765733257652308,0.0288157369941473,0.03822484701871872,1,0.92,10,0.1591610889359425,0.07246577816549689,0.0005,50000,126191
919,10.055822855937048,7.791694837351659,0.02959001250565052,0.038217074722051624,1,0.92,15,0.1588427667580706,0.06736171638282637,0.0005,50000,126206
920,9.420855632157517,7.876835653173837,0.029138896614313126,0.03820276141166687,1,0.92,65,0.15852508122455447,0.06449013910113045,0.0005,50000,126271
921,9.41996579543509,7.8644599378775,0.02990657649934292,0.038210404068231583,1,0.92,102,0.15820803106210535,0.056681746546197315,0.0005,50000,126373
922,10.234230884081146,7.9002302215341125,0.02993019111454487,0.03821830824017525,1,0.92,23,0.15789161499998114,0.06280262314754984,0.0005,50000,126396
923,9.971920888975871,7.898895254006032,0.02901981584727764,0.038215164467692374,1,0.92,12,0.1575758317699812,0.060196860130721085,0.0005,50000,126408
