episode,episode_return,final_distance,success,episode_steps,epsilon,mean_abs_td_error
1489,-48.19956634597413,0.5012463331222534,0,500,0.10697321510145294,0.1542281173820179
1490,-56.222560693727594,0.8035270571708679,0,500,0.10681275527880077,0.2107196721104447
1491,-54.914042920333316,0.6088771224021912,0,500,0.10665253614588258,0.2086838311417488
1492,3.949390677363449,0.029995866119861603,1,277,0.10649255734166375,0.22412729652303506
1493,7.794532880897795,0.029949571937322617,1,161,0.10633281850565127,0.37315761560288324
1494,-18.571940088278488,0.18730758130550385,0,500,0.1061733192778928,0.118882924990567
1495,-26.59377784469988,0.2155638188123703,0,500,0.10601405929897596,0.17544093349769752
1496,9.219123926808566,0.02998574636876583,1,52,0.10585503821002751,0.4374845251235308
1497,-26.15895766130403,0.26382023096084595,0,500,0.10569625565271247,0.07366626814238393
1498,-41.93609378544544,0.6754804849624634,0,500,0.1055377112692334,0.27401912629283653
1499,-42.068809143657134,0.29853299260139465,0,500,0.10537940470232957,0.254600711275586
1500,-36.75154912899384,0.47450777888298035,0,500,0.10522133559527608,0.182444432135834
1501,-52.57866821788921,0.7041284441947937,0,500,0.10506350359188317,0.1987077784875259
1502,10.247359832008199,0.02956506796181202,1,22,0.10490590833649535,0.5346519318085231
1503,-74.3098914280459,0.8139241933822632,0,500,0.10474854947399062,0.17459793024652057
1504,10.357847595615846,0.02941543236374855,1,14,0.10459142664977963,1.1579636122835006
1505,10.10802913441495,0.02995319291949272,1,10,0.10443453950980497,0.9956464704758672
1506,-35.92372351751839,0.4278857111930847,0,500,0.10427788770054026,0.22818890279652
1507,-30.563752649274445,0.06721995025873184,0,500,0.10412147086898946,0.17365837206286597
1508,-37.49498389773623,0.4464645981788635,0,500,0.10396528866268598,0.18494727749315182
1509,10.205098515486574,0.028976721689105034,1,5,0.10380934072969196,1.421987246214003
1510,-36.44047198498824,0.4549592435359955,0,500,0.10365362671859743,0.16266407234769248
1511,6.203488497754497,0.029687318950891495,1,204,0.10349814627851954,0.3016109700345719
1512,-1.3014285516268078,0.02985074371099472,1,349,0.10334289905910177,0.23778139609191637
1513,8.824179862599111,0.029968731105327606,1,48,0.10318788471051311,0.4185075969337608
1514,8.62091953868305,0.02987954393029213,1,73,0.10303310288344734,0.3534213359667503
1515,-37.53699246916136,0.20927311480045319,0,500,0.10287855322912218,0.15863916278603496
1516,-19.568754809862636,0.26816245913505554,0,500,0.1027242353992785,0.16532975111342954
1517,9.582891262545017,0.0297164935618639,1,40,0.10257014904617959,0.3273469361848382
1518,-66.183840075062,0.9299664497375488,0,500,0.10241629382261032,0.21523438819018081
1519,-19.475648739639404,0.26684823632240295,0,500,0.1022626693818764,0.28207957495540514
1520,-13.878110114126567,0.09008555114269257,0,500,0.1021092753778036,0.19376381370208248
1521,-40.28407697302081,0.45279598236083984,0,500,0.10195611146473689,0.13946496534378286
1522,9.392939132449682,0.029639100655913353,1,65,0.10180317729753979,0.2614150665355779
1523,7.57492516020095,0.02999349869787693,1,69,0.10165047253159348,0.2699625818660679
1524,-50.74677703857976,0.6078093647956848,0,500,0.1014979968227961,0.13542546889545198
1525,-56.83782842115995,0.5985788702964783,0,500,0.1013457498275619,0.1314007840890353
1526,9.981313433637627,0.0299810953438282,1,12,0.10119373120282057,0.687314967931434
1527,1.5618353142347257,0.029958996921777725,1,287,0.10104194060601634,0.21719918701582028
1528,10.121690373574657,0.029314085841178894,1,21,0.10089037769510732,0.5187921379925452
1529,10.1922758858359,0.02969507686793804,1,15,0.10073904212856466,0.7363456887097755
1530,-32.512011115449525,0.33263537287712097,0,500,0.10058793356537182,0.07954339594556777
1531,-63.15469175460236,0.6656630635261536,0,500,0.10043705166502377,0.17355346952369802
1532,-57.54719335195086,0.8963305950164795,0,500,0.10028639608752624,0.23970217407291364
1533,9.689439719607117,0.02944590523838997,1,51,0.10013596649339496,0.5804535134975495
1534,-34.82425261487458,0.509221613407135,0,500,0.09998576254365486,0.11400866320051915
1535,-96.29051340648248,1.0580756664276123,0,500,0.09983578389983938,0.2036652189610245
1536,9.776316585319968,0.029956914484500885,1,46,0.09968603022398963,0.45679393794693335
1537,9.804980738697829,0.029623212292790413,1,39,0.09953650117865365,0.4787993419055485
1538,3.4173744739885032,0.02986573614180088,1,303,0.09938719642688568,0.37601229191173463
1539,10.138009977774326,0.02999274432659149,1,6,0.09923811563224536,1.5984937166755895
1540,8.670485347451823,0.02953922562301159,1,115,0.09908925845879699,0.5026153459485103
1541,10.048585206171282,0.029635805636644363,1,9,0.09894062457110879,1.0017746163062915
1542,9.533367765794287,0.029616231098771095,1,57,0.09879221363425213,0.619047155379943
1543,-34.53756963870239,0.41533342003822327,0,500,0.09864402531380076,0.14584114327574985
1544,4.733287099843068,0.02989335171878338,1,338,0.09849605927583006,0.24746653000204627
1545,-75.5115661837518,0.8205244541168213,0,500,0.09834831518691632,0.19661126125831443
1546,10.112947350525278,0.029794301837682724,1,18,0.09820079271413595,0.6863662053077415
1547,-79.30868577219987,1.0051721334457397,0,500,0.09805349152506476,0.24963146006294296
1548,-21.34573671072836,0.27756112813949585,0,500,0.09790641128777718,0.1916487239365547
1549,-39.71761917156505,0.0841711014509201,0,500,0.09775955167084552,0.1886249909429157
1550,-39.14560449450039,0.47995227575302124,0,500,0.09761291234333926,0.1353894202796626
1551,10.347900761205413,0.029287541285157204,1,9,0.09746649297482425,1.0041594374787643
1552,-1.9378204352746131,0.02947572059929371,1,299,0.09732029323536202,0.21536557425542657
1553,9.384175468938553,0.02997419983148575,1,66,0.09717431279550899,0.5021935776307611
1554,-3.034058653869602,0.029899556189775467,1,457,0.09702855132631573,0.1844240792815433
1555,3.5277079776787943,0.02934090606868267,1,374,0.09688300849932627,0.27284452433525075
1556,-16.178752562543057,0.07385779172182083,0,500,0.09673768398657728,0.14738675515096128
1557,7.977563367257381,0.0297915767878294,1,141,0.09659257746059742,0.46313786527919076
1558,10.29991739533127,0.029900236055254936,1,9,0.09644768859440653,0.8516976051827272
1559,-55.628902655341335,0.1841849535703659,0,500,0.09630301706151492,0.24178530483351907
1560,7.909521400811888,0.028441261500120163,1,82,0.09615856253592266,0.3890977289331243
1561,-15.116452317366262,0.12981444597244263,0,500,0.09601432469211878,0.18905169274555153
1562,9.001475703608145,0.029962707310914993,1,85,0.09587030320508061,0.4074551642385193
1563,7.365663196098782,0.029946215450763702,1,252,0.09572649775027299,0.33305605494475476
1564,-44.52551523701443,0.6509748697280884,0,500,0.09558290800364759,0.23391497311776446
1565,9.987222032107882,0.02984188124537468,1,24,0.09543953364164212,0.41064482433400373
1566,-31.215167785986765,0.6047812104225159,0,500,0.09529637434117966,0.26306843277500036
1567,9.918449645767534,0.02990592084825039,1,31,0.0951534297796679,0.3085418379615003
1568,-19.771555832345914,0.16831253468990326,0,500,0.0950106996349984,0.21655242091877777
1569,-30.245154702763045,0.14376215636730194,0,500,0.09486818358554591,0.20134845794976697
1570,-29.323606430041913,0.17050281167030334,0,500,0.0947258813101676,0.16028073733566373
1571,4.817332665062077,0.029792245477437973,1,181,0.09458379248820235,0.23224137440488943
1572,10.095081570172619,0.029858410358428955,1,19,0.09444191679947006,0.4793133694447025
1573,-10.04887793013394,0.12273213267326355,0,500,0.09430025392427085,0.30733608060898115
1574,10.096091454852083,0.029989490285515785,1,7,0.09415880354338445,1.1106877759972422
1575,-25.86931162343202,0.23584191501140594,0,500,0.09401756533806938,0.18930144520281614
1576,1.3113892835197412,0.0298494640737772,1,253,0.09387653899006228,0.2647994625656904
1577,-41.16114959233057,0.42012035846710205,0,500,0.09373572418157719,0.11027174023586658
1578,-7.62534246276604,0.04823201894760132,0,500,0.09359512059530482,0.3421972842909439
1579,-38.10774320492202,0.4786580204963684,0,500,0.09345472791441187,0.18076289494479045
1580,8.366169773155205,0.029530728235840797,1,63,0.09331454582254026,0.39004452136129786
1581,-31.329664782629425,0.20645034313201904,0,500,0.09317457400380645,0.14304152049094232
1582,9.657150027564354,0.029948851093649864,1,59,0.09303481214280075,0.26856800473181586
1583,6.352283683097761,0.029941901564598083,1,121,0.09289525992458655,0.22902769876489426
1584,4.342652649235318,0.029660174623131752,1,220,0.09275591703469968,0.2354740555617819
1585,9.150472601690362,0.029748640954494476,1,91,0.09261678315914763,0.4123465549234795
1586,-1.0489249019301994,0.029534075409173965,1,306,0.09247785798440891,0.17018038737638977
1587,-10.388448123825103,0.056704696267843246,0,500,0.0923391411974323,0.24624220471736694
1588,9.449795818254238,0.02969275787472725,1,45,0.09220063248563616,0.284620786825342
1589,-29.029009477330227,0.34238937497138977,0,500,0.09206233153690771,0.22246507497235035
1590,-59.1426038978715,0.5573729276657104,0,500,0.09192423803960235,0.1485718613095757
1591,-11.641946164895192,0.029102077707648277,1,392,0.09178635168254295,0.2320037803663378
1592,-72.07545443625905,0.8011730909347534,0,500,0.09164867215501915,0.20142272261818225
1593,8.770853352833022,0.029644791036844254,1,104,0.09151119914678663,0.3904741317614896
1594,9.973171615469022,0.029517631977796555,1,17,0.09137393234806646,0.623180787805643
1595,9.928602486331942,0.029351357370615005,1,39,0.09123687144954436,0.5652052163114417
1596,-21.254420526634533,0.40948355197906494,0,500,0.09110001614237005,0.206456960717653
1597,-86.14732562876709,0.9026488661766052,0,500,0.0909633661181565,0.19762732099715855
1598,-8.12968013032075,0.09562137722969055,0,500,0.09082692106897927,0.31310097138581
1599,-47.72063050429046,0.5729166865348816,0,500,0.0906906806873758,0.19878766880566776
1600,-67.38136632455209,0.7458451390266418,0,500,0.09055464466634475,0.18426941145324324
1601,7.473794032497413,0.02984948642551899,1,191,0.09041881269934524,0.25345486014372737
1602,-43.29222323289737,0.3569926619529724,0,500,0.09028318448029622,0.15797680441548703
1603,-45.201934625741934,0.6350004076957703,0,500,0.09014775970357579,0.18154625564612173
1604,-2.81632870662672,0.029627561569213867,1,420,0.09001253806402043,0.2844677043354274
1605,-32.18541509380071,0.36285385489463806,0,500,0.0898775192569244,0.20292201878507116
1606,5.653918634985886,0.029523981735110283,1,273,0.08974270297803902,0.19627385352152024
1607,10.027853707231,0.029607119038701057,1,14,0.08960808892357197,0.5117739543553544
1608,9.727883841432213,0.02963723987340927,1,37,0.08947367679018661,0.6408865372245979
1609,-59.60615213290308,0.6524935364723206,0,500,0.08933946627500133,0.20447314967675959
1610,-47.02528066593581,0.7165389060974121,0,500,0.08920545707558884,0.19184010963473383
1611,-102.08220671048436,1.1900895833969116,0,500,0.08907164888997546,0.23789961768280765
1612,-48.79624277532327,0.5949673056602478,0,500,0.0889380414166405,0.15573230502149799
1613,8.719173440258684,0.029754556715488434,1,79,0.08880463435451554,0.2337451135617398
1614,-19.150437208867725,0.21285812556743622,0,500,0.08867142740298377,0.23116004862775438
1615,3.4296289385749334,0.02988439053297043,1,445,0.0885384202618793,0.25060126981097325
1616,-40.5685858414712,0.39898422360420227,0,500,0.08840561263148648,0.10005273167453162
1617,8.777686006477383,0.029956258833408356,1,75,0.08827300421253925,0.22174209201520048
1618,-56.872165072866075,0.6439843773841858,0,500,0.08814059470622045,0.13430358538227263
1619,3.764278499173069,0.02986748330295086,1,179,0.08800838381416112,0.25744382026828105
1620,10.166231660282467,0.02910418063402176,1,5,0.08787637123843989,1.552007777204245
1621,-29.303564863076964,0.029449380934238434,1,399,0.08774455668158224,0.1487069680772996
1622,-0.010912428473236702,0.02976999618113041,1,340,0.08761293984655986,0.3280653106544487
1623,9.383589536464566,0.02983446978032589,1,62,0.08748152043679003,0.48753893893375494
1624,10.008150148243764,0.02978084608912468,1,10,0.08735029815613485,1.0020772339895814
1625,9.410173833148352,0.02993587963283062,1,26,0.08721927270890065,0.6258610550549455
1626,10.077176511819367,0.02918914705514908,1,4,0.0870884437998373,1.7676403930410745
1627,-68.6509298748622,0.8755142092704773,0,500,0.08695781113413754,0.25553843733190207
1628,9.412368068042738,0.029149552807211876,1,60,0.08682737441743635,0.44380575317646404
1629,9.708665409331648,0.02991403080523014,1,36,0.0866971333558102,0.43868072790053936
1630,-81.78972289292498,0.8022583723068237,0,500,0.08656708765577649,0.15395571778782374
1631,10.0502450954333,0.029923778027296066,1,7,0.08643723702429283,1.327348048019452
1632,-36.62768682736649,0.07850995659828186,0,500,0.08630758116875639,0.2440557168659322
1633,-35.30171764598721,0.45315781235694885,0,500,0.08617811979700327,0.2214893183473564
1634,9.93153106842802,0.02937585487961769,1,12,0.08604885261730777,0.7619365303185451
1635,-19.42624664874284,0.15748175978660583,0,500,0.08591977933838181,0.17358605569440158
1636,9.887429510644708,0.029953697696328163,1,39,0.08579089966937424,0.5232941412754395
1637,10.113360201992398,0.0296743456274271,1,6,0.08566221331987019,1.1576181503455842
1638,-92.11996391072569,0.9645770192146301,0,500,0.08553371999989039,0.23775468711213124
1639,10.153128919004507,0.029443353414535522,1,7,0.08540541941989055,1.173947765383167
1640,5.334744030590765,0.02984011173248291,1,327,0.08527731129076072,0.32195022987420235
1641,10.12326209929109,0.029311439022421837,1,5,0.08514939532382458,1.6601435091341739
1642,-17.57744555207054,0.21364042162895203,0,500,0.08502167123083886,0.30854828105609217
1643,-66.31699916809177,0.7457613945007324,0,500,0.0848941387239926,0.1846101456901838
1644,-36.445172523984866,0.5551060438156128,0,500,0.08476679751590661,0.23557630060330467
1645,10.204372006344363,0.02913977950811386,1,21,0.08463964731963276,0.5562861755787403
1646,9.71680937918904,0.029389377683401108,1,31,0.08451268784865332,0.6462961836226329
1647,10.06395243758351,0.029417356476187706,1,4,0.08438591881688035,1.7895897015184166
1648,8.180285633999338,0.029404690489172935,1,96,0.08425933993865503,0.3334458197173302
1649,10.105800176149463,0.02910454571247101,1,5,0.08413295092874705,1.7801322828646597
1650,9.729123498114067,0.02913035824894905,1,22,0.08400675150235393,0.7457189291657648
1651,-40.22263268456318,0.4177340269088745,0,500,0.0838807413751004,0.13236312672097525
1652,10.145298164073695,0.02969335950911045,1,19,0.08375492026303775,0.5971900426083099
1653,-22.564492187238795,0.1005622148513794,0,500,0.0836292878826432,0.19908439470614736
1654,-75.98912089027912,0.7453094124794006,0,500,0.08350384395081925,0.15078616031399508
1655,10.106548956151013,0.02901245467364788,1,5,0.08337858818489302,1.4080315746920704
1656,-9.561911507608729,0.08889074623584747,0,500,0.08325352030261568,0.3242163048102601
1657,9.576493106679953,0.029922110959887505,1,37,0.08312864002216176,0.4541685706488986
1658,6.384708782799782,0.029881872236728668,1,121,0.08300394706212852,0.3220020008318049
1659,10.105540478016307,0.02913539856672287,1,26,0.08287944114153534,0.3592914092235325
1660,10.181633897901799,0.029944319278001785,1,28,0.08275512197982304,0.5341735897506773
1661,-91.8388962068366,0.9147217869758606,0,500,0.08263098929685331,0.20163353762657277
1662,-57.8127749639805,0.5745852589607239,0,500,0.08250704281290804,0.1758016821279054
1663,10.127401469992106,0.029861267656087875,1,8,0.08238328224868868,0.8729842144495994
1664,8.37022269860962,0.029597971588373184,1,115,0.08225970732531565,0.42999815990955376
1665,10.267706034757502,0.02965686097741127,1,6,0.08213631776432768,1.2072987842381997
1666,9.790784699002828,0.029522599652409554,1,31,0.0820131132876812,0.49131468146384694
1667,-28.046569130245892,0.17407648265361786,0,500,0.08189009361774968,0.2157197611016219
1668,10.105528115963791,0.029833383858203888,1,5,0.08176725847732307,1.6396090542491373
1669,9.47426860053826,0.029887618497014046,1,39,0.08164460758960708,0.5768152301677026
1670,-13.47266406802496,0.13143928349018097,0,500,0.08152214067822268,0.25956767025225935
1671,-14.200696344289275,0.20660869777202606,0,500,0.08139985746720535,0.14441425925785215
1672,-5.662294908526622,0.029728930443525314,1,440,0.08127775768100455,0.20070270848512634
1673,-1.5605026610131443,0.029687274247407913,1,254,0.08115584104448305,0.21832675644586852
1674,-5.86358901317552,0.029766876250505447,1,375,0.08103410728291632,0.2511177149787185
1675,6.497842465522997,0.02956557273864746,1,158,0.08091255612199195,0.15110693738590447
1676,9.867698421441931,0.028826860710978508,1,19,0.08079118728780897,0.5022307951248944
1677,-50.11560209869166,0.5518448948860168,0,500,0.08067000050687727,0.21349703807852752
1678,8.77957263330805,0.029914753511548042,1,103,0.08054899550611695,0.22641724517257328
1679,-40.201519913642414,0.43215975165367126,0,500,0.08042817201285778,0.1378450945770221
1680,-8.514104306138766,0.08869659900665283,0,500,0.0803075297548385,0.3535475014949624
1681,-80.60013028586478,0.8577911853790283,0,500,0.08018706846020625,0.27832197566239814
1682,-9.582662974764265,0.0868668332695961,0,500,0.08006678785751595,0.09670551469714331
1683,-21.541177991229127,0.1850185990333557,0,500,0.07994668767572968,0.18721820548388088
1684,-20.566316019532184,0.15212474763393402,0,500,0.07982676764421609,0.2188251052830147
1685,-18.646715895872546,0.1281764805316925,0,500,0.07970702749274977,0.12274015697980478
1686,-11.900218974423192,0.05942561477422714,0,500,0.07958746695151066,0.18329795084030714
1687,-8.796219522895042,0.06054304912686348,0,500,0.0794680857510834,0.34267538537969183
1688,8.558642386679585,0.02941002883017063,1,117,0.07934888362245678,0.25307285210788083
1689,-32.56510569163448,0.10957103222608566,0,500,0.0792298602970231,0.1315424728263077
1690,10.025107230776857,0.02911478839814663,1,11,0.07911101550657756,0.7266354972066389
1691,-18.132230983750066,0.17647802829742432,0,500,0.07899234898331771,0.17356254754200098
1692,6.653088445210704,0.029987119138240814,1,115,0.07887386045984274,0.3044972642305813
1693,9.46304611451331,0.029807059094309807,1,36,0.07875554966915298,0.33142468101653755
1694,10.144157578533743,0.029598280787467957,1,5,0.07863741634464926,1.7213864848898357
1695,-53.33505120163609,0.9017510414123535,0,500,0.07851946022013229,0.18015738229748163
1696,7.102809215310165,0.029956476762890816,1,124,0.07840168102980209,0.3084618919434383
1697,-44.52860600852156,0.6355630159378052,0,500,0.07828407850825739,0.20004002165771437
1698,9.455688106966948,0.029589692130684853,1,53,0.078166652390495,0.3764570836531269
1699,10.140195946159968,0.02860974706709385,1,20,0.07804940241190926,0.5236281559418291
1700,10.073860683684675,0.029835639521479607,1,36,0.0779323283082914,0.6069878045673252
1701,10.155754781526483,0.029358237981796265,1,7,0.07781542981582897,1.1637876065397477
1702,9.09136835074563,0.02982691116631031,1,51,0.07769870667110522,0.27826105667273476
1703,9.485724193448302,0.029825910925865173,1,40,0.07758215861109856,0.4118305856693052
1704,9.473692266742479,0.029702622443437576,1,57,0.07746578537318191,0.40954535074820864
1705,-54.1917799233053,1.0654793977737427,0,500,0.07734958669512214,0.22227490738739647
1706,10.1946010993749,0.028942298144102097,1,19,0.07723356231507945,0.5751278113258828
1707,-16.869699392695424,0.054581839591264725,0,500,0.07711771197160684,0.20679513575581948
1708,7.07855441356369,0.029295409098267555,1,157,0.07700203540364943,0.21174098956133872
1709,9.998129392063639,0.02980300970375538,1,29,0.07688653235054396,0.4550599455203885
1710,-16.391877807392724,0.12302739173173904,0,500,0.07677120255201815,0.20815187835864235
1711,10.429649536114642,0.029704974964261055,1,11,0.07665604574819013,1.1986137376732724
1712,-41.64637172857524,0.4630492627620697,0,500,0.07654106167956784,0.18929147649821404
1713,10.418509636622378,0.02968525141477585,1,11,0.0764262500870485,0.9997228827236188
1714,10.128495375672735,0.02997724898159504,1,10,0.07631161071191793,1.0663999976939706
1715,-18.404507679159767,0.05181078985333443,0,500,0.07619714329585006,0.17624823898163436
1716,-27.77760549180866,0.21058620512485504,0,500,0.07608284758090629,0.18964633514482201
1717,-50.53500111249591,0.4794900417327881,0,500,0.07596872330953494,0.2005207525920072
1718,4.859907536233105,0.02983502484858036,1,257,0.07585477022457064,0.31107821671387237
1719,-61.664323073417336,0.5016366839408875,0,500,0.0757409880692338,0.22473923552001032
1720,9.275157914106895,0.029667003080248833,1,54,0.07562737658712995,0.3098412419794689
1721,10.244561559028341,0.029572676867246628,1,21,0.07551393552224926,0.5813867947434953
1722,-61.42525016911223,0.6730852127075195,0,500,0.0754006646189659,0.17405438232080372
1723,-37.36117358747323,0.22240006923675537,0,500,0.07528756362203745,0.2785098086424398
1724,-41.31505807451403,0.5714517831802368,0,500,0.0751746322766044,0.17489921978047052
1725,-49.43600060615767,0.5561494827270508,0,500,0.07506187032818949,0.1542086014961993
1726,9.074577101308005,0.029924873262643814,1,50,0.07494927752269721,0.4323761384969319
1727,-7.152382580854045,0.040614884346723557,0,500,0.07483685360641318,0.3821459562272393
1728,9.599823916876348,0.02998333051800728,1,32,0.07472459832600356,0.5195173528997875
1729,10.268967363630695,0.029960602521896362,1,14,0.07461251142851456,0.6020815403888589
1730,-51.94969691187263,0.5871462225914001,0,500,0.0745005926613718,0.15524457096777844
1731,2.2610769677167646,0.02971709333360195,1,257,0.07438884177237974,0.1574714724785181
1732,5.2151295468077565,0.029844801872968674,1,297,0.07427725850972118,0.2643838451229012
1733,-20.480957860417718,0.199014350771904,0,500,0.0741658426219566,0.187664416111362
1734,-41.11379078136655,0.30962204933166504,0,500,0.07405459385802368,0.19438034927369965
1735,-50.44634878963791,0.47706785798072815,0,500,0.07394351196723666,0.16428482103817815
1736,10.223196214394441,0.029193559661507607,1,22,0.07383259669928581,0.7394963678846506
1737,1.0373052020621287,0.02990824356675148,1,370,0.07372184780423688,0.23532356296567533
1738,10.043667681309593,0.02983347699046135,1,11,0.07361126503253053,0.8189124094403326
1739,10.150798699377637,0.029740002006292343,1,12,0.07350084813498174,0.9536707100524131
1740,1.137690743105665,0.029170986264944077,1,295,0.07339059686277927,0.3737236330584405
1741,-45.22340632917992,0.18321721255779266,0,500,0.0732805109674851,0.23001213147971525
1742,-48.8793906647887,0.41612499952316284,0,500,0.07317059020103388,0.17642705900135172
1743,-57.18599674208786,0.5891677737236023,0,500,0.07306083431573233,0.2082500453156549
1744,-55.51777684598963,0.34045833349227905,0,500,0.07295124306425874,0.1718342840757869
1745,9.817458939053587,0.029773486778140068,1,32,0.07284181619966235,0.3523871209341704
1746,-30.7199675218267,0.5228897333145142,0,500,0.07273255347536285,0.24008431996386112
1747,8.769157131515966,0.029367545619606972,1,100,0.07262345464514981,0.23801423015533502
1748,-60.233410542615026,0.586280107498169,0,500,0.07251451946318209,0.13792520116158896
1749,-42.041680516965776,0.5856904983520508,0,500,0.07240574768398732,0.20953004896415386
1750,10.216743645146046,0.029986508190631866,1,6,0.07229713906246134,1.3941333166875196
1751,-18.829444966417892,0.2970978319644928,0,500,0.07218869335386766,0.17605826320288015
1752,9.325833151331288,0.029795218259096146,1,46,0.07208041031383686,0.4142374535114543
1753,-21.576489827478735,0.1628570258617401,0,500,0.07197228969836611,0.2241548161213189
1754,10.137932679539775,0.029740003868937492,1,5,0.07186433126381857,1.6032008155272905
1755,-87.878536386355,1.150144338607788,0,500,0.07175653476692284,0.2155463998534584
1756,9.536675164394437,0.029945677146315575,1,66,0.07164889996477246,0.41731799059144425
1757,8.771530193241441,0.029887808486819267,1,70,0.07154142661482531,0.34571884711121414
1758,-80.02930393372769,0.8131512403488159,0,500,0.07143411447490307,0.1612865421400781
1759,-15.388659021173051,0.12524905800819397,0,500,0.07132696330319072,0.14073497804494156
1760,-41.75691078496381,0.3945574462413788,0,500,0.07121997285823593,0.11801897082947636
1761,10.314831593993317,0.029195688664913177,1,15,0.07111314289894859,0.8838208550389409
1762,9.29827317752902,0.02986394241452217,1,65,0.07100647318460017,0.25071546268055944
1763,10.165081532037114,0.02965526096522808,1,5,0.07089996347482327,1.6300123541257086
1764,9.683713895364596,0.029943889006972313,1,44,0.07079361352961104,0.5655376418458159
1765,-8.111225854414561,0.0667494386434555,0,500,0.07068742310931662,0.32831170498589474
1766,6.505608646786333,0.029972191900014877,1,172,0.07058139197465266,0.25450175100423705
1767,-45.49968918264893,0.49129778146743774,0,500,0.07047551988669068,0.11811704616801284
1768,3.916252796782823,0.029547736048698425,1,144,0.07036980660686065,0.297678841258373
1769,-40.86829732435142,0.5138038396835327,0,500,0.07026425189695036,0.16773941465671813
1770,-29.670494993490227,0.5339967012405396,0,500,0.07015885551910495,0.21604994599590474
1771,9.534909294626747,0.029130754992365837,1,42,0.07005361723582629,0.5682343620416664
1772,-41.39921030219924,0.2187991738319397,0,500,0.06994853680997255,0.18634929234233652
1773,-10.059468702084457,0.08133664727210999,0,500,0.0698436140047576,0.23887385220059879
1774,9.483079204582756,0.02944587729871273,1,38,0.06973884858375046,0.34683133860045695
1775,9.767562001539204,0.029998546466231346,1,36,0.06963424031087484,0.3635881400994621
1776,8.844000608044926,0.029703931882977486,1,73,0.06952978895040852,0.30433468773877753
1777,-42.58942530654709,0.4701648950576782,0,500,0.06942549426698291,0.1945386918562122
1778,-23.447021053129212,0.21332189440727234,0,500,0.06932135602558244,0.20450122605338553
1779,10.10288903841764,0.029109280556440353,1,4,0.06921737399154407,2.304371396563947
1780,10.061397523924265,0.029983779415488243,1,5,0.06911354793055675,1.8269021054194874
1781,6.1394140440494125,0.02992561273276806,1,234,0.06900987760866092,0.3049936650194701
1782,-8.952620307580048,0.03779800608754158,0,500,0.06890636279224793,0.2155737289773218
1783,10.364124717874098,0.029844362288713455,1,23,0.06880300324805956,0.6622155066773749
1784,0.7645774069693694,0.029981564730405807,1,414,0.06869979874318748,0.21049298542950703
1785,10.264836392199848,0.02946384809911251,1,7,0.0685967490450727,1.123448470773378
1786,10.08538126136512,0.02926480397582054,1,5,0.06849385392150509,1.4948178901928064
1787,-61.00149176715535,0.6169672012329102,0,500,0.06839111314062284,0.1418681865546687
1788,-19.059912300600214,0.17192374169826508,0,500,0.06828852647091191,0.1604353843317271
1789,-36.20464786576977,0.13757960498332977,0,500,0.06818609368120554,0.19766861280935089
1790,3.7054698577513188,0.029624808579683304,1,236,0.06808381454068374,0.20621775244405155
1791,-65.18674023503965,0.9369965195655823,0,500,0.06798168881887272,0.2631793803929936
1792,10.27873820917264,0.029300104826688766,1,9,0.06787971628564442,0.891638799283455
1793,5.764184559382348,0.029781049117445946,1,175,0.06777789671121595,0.2775415125865078
1794,-17.397670033025534,0.19685238599777222,0,500,0.06767622986614913,0.2355913292184892
1795,-64.178067981401,0.6465617418289185,0,500,0.06757471552134992,0.14380260334408274
1796,-63.65830277063728,0.7420241236686707,0,500,0.06747335344806789,0.16193238459933837
1797,-87.10938089243012,1.326680064201355,0,500,0.0673721434178958,0.22759496425745043
1798,10.076153160803768,0.029867159202694893,1,4,0.06727108520276896,2.0512988131423673
1799,10.215338466741448,0.02834806591272354,1,6,0.06717017857496481,1.2181432246984045
1800,9.183299297215102,0.029666811227798462,1,70,0.06706942330710236,0.35622147022355
1801,10.11740033214049,0.029959099367260933,1,23,0.06696881917214172,0.5364908404386625
1802,6.213153639314887,0.02944984659552574,1,189,0.06686836594338351,0.22041334740452154
1803,3.791542159432306,0.029939014464616776,1,199,0.06676806339446843,0.26457169579325945
1804,-44.78909996964692,0.4625469446182251,0,500,0.06666791129937673,0.11419729668573135
1805,10.139176360615068,0.02973427064716816,1,27,0.06656790943242767,0.5803851260592704
1806,-55.61202400762988,0.8014729619026184,0,500,0.06646805756827903,0.2544016791755428
1807,5.401515728343864,0.02984251081943512,1,230,0.06636835548192661,0.1413642807752706
1808,10.137424647837435,0.029708687216043472,1,7,0.06626880294870373,1.0609479183681743
1809,-51.33093823670173,0.6470003128051758,0,500,0.06616939974428068,0.23046728084425427
1810,5.715463564430908,0.029984023422002792,1,203,0.06607014564466426,0.2330801988257221
1811,5.1377851641493795,0.029171047732234,1,146,0.06597104042619727,0.35941853930312084
1812,-54.55566444074003,0.5710986256599426,0,500,0.06587208386555797,0.10533725252431989
1813,8.406677885123232,0.02932610921561718,1,48,0.06577327573975963,0.43006982446738196
1814,-33.24864841891076,0.3085762858390808,0,500,0.06567461582615,0.203789635028714
1815,-18.066055338011445,0.10154668241739273,0,500,0.06557610390241078,0.23424660631866573
1816,-9.001939226800797,0.12693490087985992,0,500,0.06547773974655717,0.14617351776766166
